overall_rating,potential,value_euro,wage_euro,international_reputation(1-5),weak_foot(1-5),skill_moves(1-5),release_clause_euro,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,freekick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,composure,marking,standing_tackle,sliding_tackle,GK_diving,GK_handling,GK_kicking,GK_positioning,GK_reflexes
76,76,5000000.0,23000.0,1,3,2,8500000.0,40,50,80,58,50,50,48,35,62,62,67,64,60,69,60,64,91,64,80,49,88,77,28,58,51,78,77,74,70,15,12,13,9,6
76,76,6000000.0,63000.0,2,3,2,11400000.0,28,46,79,60,30,43,33,38,59,54,52,64,51,75,40,70,72,60,81,53,83,76,42,44,55,67,75,77,78,13,15,9,10,12
76,83,8000000.0,14000.0,1,3,1,18400000.0,18,18,15,35,19,17,18,13,29,10,54,52,52,66,57,25,62,44,35,15,22,22,11,37,22,57,25,11,11,79,75,73,76,74
76,79,8000000.0,1000.0,1,2,2,17400000.0,36,40,73,57,34,31,34,27,64,42,69,74,41,72,36,48,71,82,86,30,68,82,24,51,36,75,79,78,74,15,13,12,15,7
76,76,8500000.0,48000.0,1,3,4,16200000.0,80,69,59,71,66,76,81,79,75,75,77,74,74,74,76,78,73,72,64,75,58,66,72,77,72,74,63,68,71,12,8,13,7,7
76,76,7000000.0,12000.0,2,4,3,8800000.0,72,79,78,77,74,74,72,73,76,76,51,50,64,74,60,75,55,76,78,76,66,45,80,76,71,82,31,37,39,9,8,14,12,6
76,83,9000000.0,16000.0,1,3,4,14400000.0,77,60,58,72,37,77,58,37,55,77,88,84,75,71,71,68,56,88,64,55,69,68,71,68,42,72,69,74,75,14,6,13,15,6
76,81,8500000.0,25000.0,1,3,2,15100000.0,33,26,74,71,26,44,31,28,69,63,62,65,54,66,56,60,71,67,81,27,73,74,32,55,34,59,74,83,79,13,15,14,16,11
76,76,5500000.0,47000.0,2,3,2,9400000.0,45,22,77,67,24,58,30,34,65,66,31,39,44,65,31,59,74,61,78,31,68,80,32,56,34,69,75,80,76,12,15,11,12,15
76,80,8500000.0,38000.0,1,3,2,14200000.0,28,22,71,67,25,58,25,22,60,60,65,68,62,68,59,42,72,69,77,18,79,77,30,48,36,68,76,79,76,6,10,6,7,11
76,85,12000000.0,24000.0,2,4,3,22800000.0,59,74,69,72,64,78,65,51,70,74,76,79,69,73,73,76,73,71,83,62,63,41,78,69,66,73,26,28,22,13,6,7,7,12
76,79,8000000.0,33000.0,2,4,3,16600000.000000002,75,33,55,76,37,74,59,38,59,74,73,76,78,76,82,43,64,77,67,34,67,77,72,45,43,70,73,80,76,9,11,8,15,11
76,78,9500000.0,17000.0,1,4,4,19700000.0,70,67,63,78,64,74,71,54,73,77,73,74,76,71,83,76,70,72,59,74,62,65,74,76,64,76,57,66,55,14,9,15,9,13
76,84,8500000.0,18000.0,1,3,1,17900000.0,18,13,17,36,16,22,14,16,27,24,47,46,39,72,55,19,72,28,76,20,17,24,14,50,15,55,14,12,19,75,72,72,76,80
76,76,4300000.0,1000.0,2,4,4,9000000.0,79,73,55,76,73,81,76,72,70,80,80,75,84,76,85,78,69,75,54,75,74,74,74,74,66,72,72,70,70,15,10,12,11,13
76,81,8500000.0,18000.0,1,2,3,17600000.0,64,65,60,78,42,76,48,49,78,78,63,65,73,73,69,62,69,80,63,62,66,72,63,74,46,65,74,74,75,7,7,13,7,8
76,76,7500000.0,10000.0,1,3,4,11300000.0,70,73,55,72,72,82,75,56,70,75,88,87,93,74,83,73,65,74,58,75,77,24,75,77,59,75,29,23,21,7,9,16,7,12
76,79,10000000.0,57000.0,2,3,3,17800000.0,49,80,77,65,67,68,67,66,59,74,70,68,62,73,75,81,82,68,89,68,78,37,77,58,86,74,40,30,19,13,8,9,10,15
76,76,7500000.0,44000.0,2,3,3,14300000.0,73,68,52,77,54,74,66,59,72,74,71,68,82,83,91,67,81,91,60,58,81,74,71,73,60,83,75,77,71,10,13,12,6,8
76,85,10000000.0,17000.0,1,3,2,19000000.0,46,26,77,72,25,49,37,25,58,54,52,69,44,71,34,56,64,62,89,24,75,71,31,42,30,75,72,83,75,9,13,5,14,14
76,77,9000000.0,24000.0,1,3,3,18700000.0,76,69,42,78,63,80,70,68,73,77,77,73,75,75,80,72,52,72,51,74,56,28,74,78,53,76,30,37,34,12,15,14,8,9
76,79,7000000.0,21000.0,1,2,1,13800000.0,13,12,13,14,19,17,18,16,20,20,33,37,25,65,29,22,53,28,79,17,31,11,12,39,20,54,14,12,16,78,76,71,74,76
76,80,8500000.0,23000.0,1,2,2,13400000.0,50,36,75,68,35,65,35,42,76,70,69,75,60,72,48,55,70,80,86,34,82,73,45,46,43,73,71,75,72,9,14,11,12,10
76,76,4800000.0,16000.0,1,4,4,7300000.0,71,80,65,70,66,77,79,73,70,78,69,69,72,77,77,80,75,53,61,78,72,15,80,79,71,81,21,16,22,7,7,14,10,13
76,76,3100000.0,40000.0,1,3,2,6200000.0,27,27,76,60,16,60,34,16,53,58,53,55,32,69,32,51,66,54,89,15,83,79,24,38,19,64,74,77,76,7,6,16,12,8
76,82,10500000.0,67000.0,1,3,3,20000000.0,51,82,75,64,47,70,47,40,35,73,76,75,72,68,61,76,81,76,76,67,33,31,83,52,75,69,33,38,24,10,15,10,6,13
76,76,7500000.0,25000.0,2,4,3,13500000.0,72,73,65,75,80,80,76,69,71,78,73,62,76,73,75,80,77,72,64,77,54,59,73,72,74,69,57,61,48,11,14,10,15,9
76,81,8500000.0,13000.0,1,2,3,12500000.0,77,47,73,69,28,71,50,50,65,69,80,84,68,72,53,66,83,88,87,40,76,68,69,58,43,67,68,76,74,10,10,7,13,14
76,76,6000000.0,32000.0,2,4,2,10200000.0,67,73,78,76,74,69,69,54,73,74,37,39,50,74,48,79,61,84,79,75,72,77,74,75,63,77,70,74,73,15,11,16,7,8
76,76,8000000.0,55000.0,2,3,4,12800000.0,70,75,71,68,65,74,71,65,63,74,88,87,80,72,77,80,90,80,74,74,57,42,74,67,70,73,25,40,42,9,12,16,9,8
76,76,7500000.0,23000.0,2,3,3,15800000.0,57,61,76,79,47,69,68,66,78,75,52,54,49,77,37,67,37,68,79,68,70,79,73,77,58,72,71,80,77,7,12,8,7,9
76,76,5000000.0,1000.0,2,2,2,10500000.0,56,45,77,61,38,57,30,25,66,65,69,64,68,67,64,76,82,62,86,47,81,75,31,51,45,69,76,76,74,14,11,13,16,10
76,76,6000000.0,25000.0,1,3,3,10200000.0,77,54,68,73,59,74,80,80,73,71,84,79,75,75,75,65,76,83,62,63,72,70,67,60,83,68,72,75,75,9,11,16,14,6
76,76,7500000.0,9000.0,1,3,3,11300000.0,69,70,66,76,76,77,64,60,71,76,77,78,87,77,79,81,65,85,59,79,80,33,73,74,62,63,30,22,32,9,7,9,13,12
76,76,5500000.0,13000.0,1,2,2,7700000.0,30,25,82,61,20,51,25,33,63,60,35,33,33,70,34,59,77,64,91,40,76,76,23,32,42,67,77,78,70,15,12,13,14,15
76,84,9500000.0,17000.0,1,2,3,18100000.0,35,17,70,73,28,67,28,23,62,67,73,84,65,69,53,37,74,65,78,25,77,74,33,41,41,68,73,82,78,9,7,9,9,15
76,77,6000000.0,1000.0,1,2,1,13100000.0,12,12,17,22,12,18,16,12,25,11,53,47,51,76,59,18,61,34,76,12,41,15,4,45,30,59,19,15,14,80,67,66,73,81
76,79,10000000.0,46000.0,1,4,3,19800000.0,70,76,73,74,74,80,65,46,59,77,78,77,74,79,77,72,76,75,63,66,50,39,78,70,62,75,43,33,30,7,15,15,8,14
76,76,6000000.0,31000.0,2,3,2,10200000.0,70,35,78,73,52,48,74,74,75,67,36,37,40,77,45,75,58,47,76,59,77,78,42,67,64,75,80,77,75,11,12,6,11,8
76,76,7500000.0,21000.0,1,4,4,11300000.0,65,72,62,69,71,80,65,45,66,77,90,91,89,78,91,75,82,74,44,68,75,44,74,73,64,78,42,35,26,12,6,14,12,9
76,76,6000000.0,25000.0,1,3,2,10200000.0,60,26,77,66,32,56,55,36,60,64,63,49,46,74,44,48,33,69,83,29,78,80,28,30,44,64,74,78,78,9,16,9,8,11
76,76,6500000.0,13000.0,1,2,2,12400000.0,59,58,68,74,60,67,82,49,77,73,77,72,74,71,73,73,91,81,73,71,81,76,62,64,61,66,74,76,68,13,12,15,8,15
76,77,7000000.0,25000.0,1,4,3,11000000.0,81,72,61,84,65,73,79,77,82,77,67,66,73,66,77,75,71,78,73,77,63,72,68,82,61,69,77,72,70,7,13,15,16,7
76,76,8500000.0,43000.0,1,3,3,14500000.0,74,71,61,75,77,77,78,72,67,77,87,86,90,73,80,76,75,79,58,74,67,38,70,71,55,75,48,32,35,16,13,12,8,6
76,77,9000000.0,38000.0,1,3,3,16000000.0,71,69,45,73,60,78,69,69,62,76,85,79,76,73,78,74,67,88,68,64,63,34,72,66,62,68,42,33,29,7,6,13,6,8
76,76,7500000.0,30000.0,1,3,3,14300000.0,61,78,77,62,77,76,62,63,55,75,73,78,62,79,56,76,55,61,69,73,57,34,72,65,64,65,22,23,22,8,14,12,16,12
76,83,11000000.0,26000.0,1,4,3,20900000.0,44,77,73,73,64,77,52,38,56,75,77,79,73,70,69,74,75,69,84,60,63,45,74,64,61,70,29,44,38,9,13,8,13,13
76,76,6000000.0,12000.0,2,3,2,12000000.0,63,59,76,76,55,71,66,73,71,74,59,58,56,73,58,77,75,63,86,72,92,79,65,66,66,68,74,77,73,11,11,8,7,12
76,76,1000000.0,12000.0,2,3,1,2100000.0,17,12,22,36,17,14,23,10,32,18,47,34,69,74,35,25,67,40,52,12,29,12,12,47,23,68,17,19,10,79,69,79,75,75
76,76,5000000.0,1000.0,2,3,2,11000000.0,40,32,76,69,32,35,43,48,72,58,48,52,40,68,42,53,55,66,87,42,76,74,36,59,38,67,75,80,75,7,11,6,7,10
76,76,6000000.0,41000.0,2,2,4,11400000.0,80,67,62,74,76,80,84,84,74,79,78,79,77,78,70,82,79,85,66,80,88,70,79,72,74,77,65,73,73,11,12,10,7,13
76,77,6000000.0,3000.0,1,3,1,8900000.0,16,16,24,23,13,16,25,23,24,19,42,48,55,72,45,25,69,35,67,13,22,23,12,50,46,32,23,19,15,79,75,65,72,77
76,76,1800000.0,20000.0,2,2,1,3100000.0,17,14,14,33,17,11,11,17,37,32,48,46,58,70,61,37,75,27,61,15,28,23,18,58,25,58,20,11,17,75,73,73,78,77
76,86,12000000.0,11000.0,1,4,4,19200000.0,67,71,59,76,57,76,68,42,74,77,76,78,81,73,77,80,72,85,65,78,73,68,73,75,59,77,66,70,68,10,5,8,9,6
76,76,7500000.0,51000.0,1,3,3,14300000.0,76,51,59,80,51,69,73,75,79,76,63,55,73,75,78,72,72,80,68,59,72,74,64,77,55,76,76,74,71,10,13,13,7,8
76,77,9000000.0,1000.0,1,4,3,20500000.0,73,66,51,78,67,79,68,71,75,80,74,72,78,65,78,74,60,70,55,72,63,50,73,74,62,77,55,48,38,8,14,7,10,12
76,83,11000000.0,32000.0,1,3,3,20900000.0,71,63,65,78,59,76,69,47,71,77,75,79,75,77,74,69,69,84,68,65,75,73,69,72,54,74,69,76,76,9,12,12,13,12
76,76,5000000.0,19000.0,1,3,2,7000000.0,30,40,79,40,29,34,31,32,36,58,67,63,52,71,61,45,89,52,77,26,77,79,45,32,42,61,80,79,77,11,8,10,15,13
76,76,6000000.0,9000.0,1,2,2,9000000.0,24,30,75,72,44,49,40,45,62,57,81,88,74,73,66,58,90,76,85,29,82,75,50,48,47,65,75,73,71,9,16,13,7,8
76,78,7500000.0,23000.0,2,3,3,11800000.0,79,58,70,76,48,77,68,56,72,76,77,82,76,74,65,76,81,87,78,68,66,70,69,66,58,72,73,73,72,10,8,7,5,14
76,76,3900000.0,5000.0,1,3,1,5500000.0,13,12,19,32,14,22,13,34,32,31,42,50,62,72,50,24,69,33,54,20,24,24,16,62,23,57,22,15,18,78,72,78,72,78
76,89,12000000.0,25000.0,1,3,1,27900000.0,15,17,19,29,20,16,20,21,22,22,41,48,37,73,48,21,68,29,65,17,22,22,20,21,21,67,10,21,12,78,73,68,75,79
76,77,9000000.0,53000.0,1,3,3,17800000.0,61,75,65,67,69,72,57,44,54,72,87,87,75,75,74,80,72,72,75,65,70,33,77,67,74,71,27,23,20,11,16,11,9,14
76,76,8000000.0,15000.0,1,2,3,16000000.0,69,74,66,69,72,73,67,49,63,71,92,93,89,78,85,75,91,81,58,66,61,33,82,67,63,76,35,34,36,12,14,8,7,9
76,77,7000000.0,42000.0,2,2,2,13800000.0,39,43,79,61,55,50,50,36,60,58,52,59,54,68,50,71,71,63,76,54,82,75,47,51,55,68,75,77,79,14,7,12,14,12
76,76,5500000.0,23000.0,2,4,3,11000000.0,62,75,68,79,72,71,68,69,78,75,56,58,64,76,59,80,65,75,76,79,68,74,76,73,75,79,74,75,70,9,16,7,9,13
76,85,12000000.0,15000.0,2,4,3,19200000.0,42,76,70,69,74,75,67,70,54,78,72,77,75,72,67,87,71,70,76,77,38,21,72,69,75,77,28,24,19,7,15,13,9,7
76,76,6500000.0,44000.0,1,4,3,12400000.0,65,66,61,72,58,76,64,68,74,76,88,89,78,71,77,75,90,83,65,69,75,69,75,68,46,67,72,75,76,9,15,7,8,6
76,79,10000000.0,42000.0,1,4,3,19800000.0,67,75,67,70,67,74,65,74,69,71,73,76,66,74,63,84,58,72,78,72,74,37,71,68,69,76,29,34,31,10,7,8,13,10
76,76,5000000.0,18000.0,2,3,2,10800000.0,47,28,76,66,23,51,39,34,67,60,55,49,40,75,36,69,63,82,89,41,81,80,50,64,42,71,74,75,74,9,11,6,11,14
76,76,8000000.0,30000.0,1,4,3,13600000.0,42,73,74,74,73,78,71,53,59,76,77,76,78,78,78,70,81,71,64,69,65,31,77,78,68,77,53,39,32,14,9,6,6,16
76,81,8500000.0,18000.0,1,2,2,18500000.0,76,28,74,77,30,62,57,60,55,73,71,72,66,71,69,50,60,74,71,30,70,69,48,31,40,64,77,79,80,10,12,14,11,9
76,76,8000000.0,26000.0,2,3,3,13600000.0,64,60,70,76,62,68,57,43,74,74,68,68,62,79,70,74,79,90,75,68,79,81,69,72,60,76,79,78,76,14,15,7,12,12
76,76,4700000.0,16000.0,2,2,4,9100000.0,74,72,39,73,72,78,73,75,65,76,78,77,80,75,90,69,52,85,60,78,49,37,73,78,64,74,62,40,32,9,16,13,6,6
76,76,6000000.0,1000.0,1,3,3,13200000.0,68,65,70,74,60,73,68,47,74,76,77,82,75,74,74,75,77,87,68,72,61,74,62,74,65,74,72,79,79,11,15,14,12,6
76,80,10000000.0,37000.0,2,4,3,16800000.0,72,70,58,78,73,79,70,54,72,77,81,82,82,70,74,72,70,89,72,68,50,65,72,74,67,70,69,61,61,15,15,9,9,7
76,81,8500000.0,38000.0,1,3,3,16800000.0,58,55,71,78,53,74,51,38,79,78,62,69,71,70,65,75,70,69,75,67,74,72,62,76,49,68,70,77,74,12,9,15,8,8
76,76,6000000.0,88000.0,2,5,3,11400000.0,69,55,68,75,59,74,69,35,66,75,73,73,77,75,76,69,68,71,64,56,74,77,64,63,45,78,77,80,77,6,7,7,12,7
76,76,6000000.0,13000.0,1,2,2,12000000.0,34,34,78,58,29,44,28,31,58,57,47,47,32,71,32,41,30,62,88,38,79,77,21,47,38,59,80,79,78,15,13,6,11,11
76,76,4800000.0,61000.0,3,4,3,9200000.0,66,77,76,78,81,74,70,68,58,76,56,60,65,74,64,79,76,55,70,71,73,41,77,75,79,76,38,41,38,13,13,14,9,6
76,76,6000000.0,25000.0,1,3,2,12600000.0,30,29,78,65,24,49,46,41,60,55,47,51,42,71,35,60,76,66,73,41,72,82,26,33,43,68,75,81,79,12,5,7,6,8
76,77,9000000.0,21000.0,1,3,3,13300000.0,72,66,47,74,51,78,75,75,73,76,77,73,75,76,66,76,64,80,70,77,61,54,71,76,68,70,68,73,67,9,14,6,11,6
76,77,7000000.0,26000.0,1,3,3,15200000.0,80,52,68,76,35,69,59,55,58,75,69,75,71,74,77,54,84,74,76,56,73,75,61,59,51,66,62,77,79,15,11,15,12,14
76,77,6000000.0,9000.0,1,3,1,10100000.0,22,16,20,34,18,14,14,11,32,19,47,53,68,75,53,23,77,34,67,14,24,22,11,38,23,56,16,15,14,76,72,70,72,79
76,78,7500000.0,84000.0,2,4,2,14400000.0,53,27,77,58,44,46,47,48,56,50,59,67,62,62,60,67,86,64,87,48,89,71,39,47,48,58,72,79,79,10,13,6,10,14
76,79,8000000.0,26000.0,1,3,2,15800000.0,60,40,80,77,35,58,49,42,68,66,63,67,62,71,62,59,78,75,73,49,71,77,49,45,47,72,75,78,76,15,10,14,12,13
76,76,8000000.0,38000.0,2,4,3,15200000.0,68,76,75,70,73,72,69,39,66,73,72,77,75,76,64,74,81,76,73,72,41,44,78,69,77,75,47,28,21,12,12,16,14,9
76,81,8500000.0,14000.0,1,3,2,12500000.0,45,35,76,66,27,57,32,34,56,62,60,63,65,73,65,50,90,78,80,33,70,79,34,44,44,70,77,75,72,7,9,7,14,16
76,76,8000000.0,55000.0,2,4,4,12800000.0,69,76,65,72,81,81,72,58,66,78,84,76,86,77,72,77,77,76,65,74,60,25,76,73,70,73,34,45,36,13,13,10,8,10
76,85,12000000.0,26000.0,1,3,4,25200000.0,66,71,55,70,68,83,72,52,65,82,88,87,82,69,80,78,71,73,56,72,62,32,75,67,70,74,28,37,38,15,14,15,8,9
76,76,7500000.0,46000.0,2,4,4,14300000.0,73,69,71,83,55,74,76,77,79,80,60,61,67,66,59,82,68,69,70,71,68,54,72,79,76,81,60,70,71,14,9,7,9,10
76,76,8000000.0,19000.0,1,2,4,16000000.0,73,71,57,75,67,78,78,73,74,77,66,70,77,73,80,82,52,71,61,77,80,54,73,76,75,71,49,53,59,15,10,15,16,10
76,76,8500000.0,43000.0,2,4,3,16200000.0,79,66,59,73,59,80,75,68,76,78,82,84,82,62,80,74,58,66,75,70,78,43,67,71,66,68,45,38,32,11,10,7,12,11
76,79,9500000.0,46000.0,1,4,4,17800000.0,61,70,60,76,68,82,76,62,70,82,74,66,74,64,75,82,52,58,77,80,48,44,75,73,56,83,49,51,43,12,11,13,12,11
76,76,7000000.0,15000.0,1,3,3,14000000.0,69,59,69,79,67,68,67,68,74,76,61,63,62,76,61,70,62,78,77,71,72,77,69,75,60,74,73,76,68,15,13,11,13,13
76,76,8000000.0,1000.0,1,4,3,16800000.0,73,63,71,78,70,77,77,72,75,80,73,75,72,71,54,81,70,70,77,77,56,61,74,77,70,72,50,59,53,5,14,6,6,9
76,79,10000000.0,44000.0,1,4,4,18800000.0,77,60,40,77,72,83,78,69,67,82,82,83,79,72,77,74,44,76,65,70,42,34,74,68,69,74,48,38,36,11,10,6,10,5
76,76,8000000.0,32000.0,1,3,3,13600000.0,74,64,45,79,63,78,73,60,74,79,70,67,77,74,80,75,66,76,59,67,63,64,68,76,63,70,67,72,69,5,12,7,8,9
76,85,11500000.0,20000.0,1,3,4,18400000.0,57,66,48,76,31,74,46,52,69,76,78,78,81,81,80,74,77,91,82,65,84,78,73,70,55,80,77,76,73,8,8,14,5,15
76,76,2300000.0,25000.0,1,2,2,4400000.0,48,45,60,77,53,50,47,44,76,70,58,70,77,79,76,65,81,88,80,62,83,70,36,52,62,80,81,77,68,7,12,10,16,9
76,76,5500000.0,25000.0,1,3,3,10500000.0,72,51,66,77,39,77,51,52,74,71,74,77,81,75,72,34,65,80,61,51,81,71,55,56,66,73,77,76,77,15,8,15,10,13
76,77,9000000.0,28000.0,2,2,3,16000000.0,57,77,82,69,75,65,50,49,45,70,66,74,61,72,58,77,69,78,81,68,77,24,80,65,65,74,37,22,20,15,11,7,7,14
76,76,7500000.0,75000.0,2,3,2,14300000.0,60,77,91,66,74,67,53,42,57,74,43,49,57,77,47,83,83,50,92,76,88,45,78,65,73,76,26,46,43,14,14,12,10,6
76,77,7500000.0,23000.0,1,1,3,14800000.0,79,43,41,73,62,74,73,72,70,74,69,78,71,72,73,73,77,87,64,70,68,73,72,67,53,66,75,77,76,11,10,12,16,11
76,76,6000000.0,16000.0,1,2,3,12900000.0,60,73,80,75,78,80,66,60,64,75,74,70,74,69,79,73,82,78,76,73,72,43,77,76,78,70,50,50,62,7,13,12,15,15
76,77,9000000.0,20000.0,1,3,3,20500000.0,71,72,45,78,53,76,62,65,76,72,76,79,79,76,78,69,61,77,61,68,56,49,75,79,62,70,41,52,49,13,6,6,14,11
76,76,7500000.0,12000.0,1,2,3,12000000.0,57,66,74,82,48,67,61,65,77,77,35,35,62,70,35,63,58,70,73,60,65,75,70,79,46,70,67,72,68,15,13,9,6,16
76,77,9000000.0,40000.0,2,4,4,16000000.0,63,66,42,73,68,77,72,66,71,78,83,79,84,73,69,76,79,86,74,73,81,56,72,76,69,78,66,56,54,6,14,15,15,13
76,76,7000000.0,1000.0,1,4,3,14700000.0,36,80,68,72,65,73,53,35,33,74,74,76,68,79,73,69,68,71,67,75,46,41,80,58,70,69,22,13,13,11,12,8,5,10
76,81,10500000.0,42000.0,1,4,4,20700000.0,48,78,66,71,77,82,79,60,51,78,77,75,83,76,78,66,71,77,53,64,70,35,80,71,73,73,45,42,28,12,12,11,14,8
76,82,10500000.0,15000.0,1,4,4,17900000.0,76,68,55,77,73,76,78,76,81,76,71,68,73,67,70,84,65,79,65,78,66,70,75,76,68,71,65,59,57,11,14,6,8,8
76,77,7500000.0,47000.0,2,3,3,13300000.0,78,66,63,76,56,78,58,47,69,75,80,87,76,70,70,66,72,77,76,56,77,71,66,66,55,67,72,74,75,12,13,12,9,11
76,76,7000000.0,27000.0,2,3,4,11900000.0,71,74,43,71,65,80,76,56,68,80,79,76,78,77,84,70,70,65,50,68,55,53,75,71,60,78,52,37,28,9,8,14,12,8
76,85,12000000.0,1000.0,1,4,4,28800000.0,75,72,43,75,71,77,72,75,76,77,78,80,77,71,79,72,55,68,53,71,49,43,76,76,62,73,40,40,32,15,15,13,12,11
76,76,6000000.0,25000.0,1,3,2,12600000.0,40,26,78,72,32,48,28,32,57,59,57,64,54,72,45,47,79,61,72,24,74,75,35,39,37,67,72,80,80,15,9,7,8,14
76,82,9000000.0,10000.0,1,2,2,19800000.0,32,37,77,71,32,42,40,31,63,53,64,72,51,76,41,50,70,68,80,30,76,74,32,51,47,72,76,80,76,14,8,12,16,13
76,76,7500000.0,23000.0,1,3,4,12400000.0,76,71,59,67,65,78,73,71,62,77,86,85,83,74,77,75,63,74,53,67,46,31,73,74,71,74,23,25,21,7,14,11,6,14
76,76,4900000.0,1000.0,2,3,1,10400000.0,11,18,18,29,7,16,11,14,41,22,49,48,58,79,28,38,75,33,79,17,38,12,9,42,15,64,19,12,11,77,69,68,74,78
76,76,6000000.0,50000.0,2,3,3,10200000.0,71,48,71,69,54,69,63,62,64,72,72,72,74,76,70,66,78,76,68,58,77,75,65,54,60,72,78,79,77,9,10,15,13,15
76,76,6000000.0,25000.0,2,3,3,10200000.0,60,47,53,74,60,65,57,59,74,73,66,68,74,76,76,77,61,70,68,66,86,77,62,68,49,75,81,78,74,9,12,7,10,16
76,76,5500000.0,21000.0,1,4,3,7700000.0,74,58,62,73,39,76,68,58,67,73,85,86,85,72,82,78,80,92,72,71,80,73,73,66,50,74,69,71,72,15,8,13,12,6
76,77,8500000.0,54000.0,1,4,3,15100000.0,68,73,67,77,50,73,63,63,76,77,76,74,70,70,72,75,75,92,75,71,72,70,71,71,68,74,64,70,69,16,13,16,7,14
76,80,10000000.0,1000.0,1,5,3,22800000.0,46,76,73,74,67,77,59,46,39,79,72,76,62,75,61,80,78,68,77,62,88,25,74,72,62,72,39,22,16,15,9,12,15,12
76,79,9500000.0,13000.0,1,3,4,19700000.0,76,72,45,76,67,78,78,83,75,77,77,67,75,76,76,84,65,86,68,80,49,50,75,77,75,76,43,57,48,5,12,8,11,10
76,82,10500000.0,30000.0,1,3,4,22100000.0,76,66,62,82,65,78,76,63,77,77,77,69,85,77,93,63,66,73,42,72,76,64,69,76,68,77,66,66,59,7,14,13,11,6
76,76,7500000.0,51000.0,2,3,3,14300000.0,74,64,48,77,68,74,59,62,76,74,63,67,69,77,75,74,61,77,53,75,71,65,74,77,72,67,56,71,52,15,11,9,12,13
76,80,8500000.0,41000.0,1,3,3,15100000.0,76,52,60,72,52,78,68,47,68,75,91,91,83,68,67,72,59,80,67,60,74,68,72,66,42,69,72,74,74,7,11,7,9,9
76,76,525000.0,23000.0,2,2,1,998000.0,15,15,14,23,13,15,12,13,19,25,43,48,56,70,53,30,76,27,64,14,40,20,12,59,41,59,19,14,15,80,71,58,75,82
76,76,7500000.0,13000.0,1,3,3,16100000.000000002,68,77,82,67,67,70,56,61,57,73,73,70,68,75,62,78,77,78,77,72,53,33,78,59,69,67,26,29,24,7,16,12,10,9
76,76,8000000.0,55000.0,1,4,3,15200000.0,66,77,78,71,72,74,60,56,63,77,64,60,68,76,71,81,82,77,78,67,87,41,79,70,77,78,43,46,39,6,10,11,10,10
76,79,6500000.0,17000.0,1,2,1,9600000.0,15,14,13,31,18,16,14,15,17,20,45,44,34,70,43,17,54,45,59,13,24,25,19,48,19,43,17,20,14,77,72,67,75,79
76,83,9500000.0,24000.0,1,5,3,18100000.0,72,48,54,80,68,80,74,62,78,80,73,73,82,74,79,58,54,78,54,58,65,75,64,78,58,76,75,73,67,10,7,6,10,14
76,76,7500000.0,1000.0,1,4,4,16500000.0,80,70,57,77,72,76,82,76,73,78,65,62,70,74,66,78,63,65,58,78,58,50,75,78,71,74,52,46,40,10,9,14,11,8
76,79,8000000.0,36000.0,2,4,2,14200000.0,30,38,79,66,28,42,33,39,69,57,50,46,52,74,49,58,67,61,78,35,68,79,37,39,37,71,76,79,75,14,10,16,10,9
76,81,10500000.0,16000.0,1,3,4,23400000.0,62,78,55,69,67,80,66,50,61,74,92,94,93,76,91,79,90,90,71,64,66,45,76,65,63,67,42,62,52,14,9,10,16,13
76,82,10500000.0,35000.0,2,3,3,20000000.0,73,71,59,78,57,74,65,55,74,77,68,76,68,75,66,75,64,75,75,64,72,73,71,76,50,69,74,73,74,13,13,7,11,6
76,76,4900000.0,24000.0,1,3,1,8400000.0,10,8,25,39,9,15,14,17,35,17,32,48,30,72,28,21,67,37,82,19,40,30,6,48,23,53,20,15,16,76,74,64,75,81
76,77,9000000.0,42000.0,2,3,4,17800000.0,71,71,60,69,54,81,75,34,63,78,89,88,91,71,84,80,67,72,59,77,27,39,75,71,58,72,49,21,30,13,8,12,7,13
76,79,8000000.0,20000.0,1,3,3,15800000.0,48,38,51,72,42,60,49,49,73,75,54,42,38,71,38,77,30,75,89,77,73,77,46,56,39,61,77,79,74,8,15,9,9,7
76,76,4500000.0,30000.0,2,4,4,9000000.0,78,60,50,78,77,82,86,85,76,82,67,72,74,75,76,79,47,68,65,74,69,62,74,78,75,78,65,60,60,11,15,13,6,9
76,76,5500000.0,24000.0,2,3,2,9400000.0,32,22,82,64,22,35,23,22,57,47,51,55,51,74,46,48,65,53,83,24,74,68,25,40,38,67,79,81,78,8,6,14,15,9
76,76,8000000.0,46000.0,2,4,3,15200000.0,67,76,77,72,74,70,74,74,64,73,75,77,91,78,71,76,80,80,61,73,63,44,78,79,76,71,45,21,18,14,7,11,9,14
76,76,8000000.0,25000.0,2,3,4,13200000.0,77,69,63,77,70,76,75,79,76,79,71,66,82,72,90,71,37,67,40,72,52,45,72,75,72,71,35,44,43,7,12,15,6,7
76,79,9500000.0,27000.0,1,3,3,20700000.0,64,78,74,75,73,78,60,57,53,79,77,77,78,81,78,70,75,70,46,72,57,23,82,69,63,69,25,28,25,11,6,9,12,9
